-120.2143871303411,36.84358695763071
-120.2143186573932,36.84358803208556
-120.2142058784201,36.84358803208556
-120.214093099447,36.84358803208556
-120.2139803204739,36.84358803208556
-120.2138675415009,36.84358803208556
-120.2137547625278,36.84358910654042
-120.2136419835547,36.84358910654042
-120.2143871303411,36.84356224517331
-120.2143186573932,36.84356331962781
-120.2142058784201,36.84356331962781
-120.214093099447,36.84356331962781
-120.2139803204739,36.84356331962781
-120.2138675415009,36.84356331962781
-120.2137547625278,36.84356439408234
-120.2136419835547,36.84356439408234
-120.2143871303411,36.84353753272388
-120.2143186573932,36.84353860717805
-120.2142058784201,36.84353860717805
-120.214093099447,36.84353860717805
-120.2139803204739,36.84353860717805
-120.2138675415009,36.84353860717805
-120.2137547625278,36.84353968163222
-120.2136419835547,36.84353968163222
-120.2143871303411,36.84351282028246
-120.2143186573932,36.84351389473627
-120.2142058784201,36.84351389473627
-120.214093099447,36.84351389473627
-120.2139803204739,36.84351389473627
-120.2138675415009,36.84351389473627
-120.2137547625278,36.84351496919008
-120.2136419835547,36.84351496919008
-120.2143871303411,36.84348810784901
-120.2143186573932,36.84348918230246
-120.2142058784201,36.84348918230246
-120.214093099447,36.84348918230246
-120.2139803204739,36.84348918230246
-120.2138675415009,36.84348918230246
-120.2137547625278,36.84349025675594
-120.2136419835547,36.84349025675594
-120.2143871303411,36.84346339542354
-120.2143186573932,36.84346446987664
-120.2142058784201,36.84346446987664
-120.214093099447,36.84346446987664
-120.2139803204739,36.84346446987664
-120.2138675415009,36.84346446987664
-120.2137547625278,36.8434655443298
-120.2136419835547,36.8434655443298
-120.2143871303411,36.84343760855332
-120.2143186573932,36.84343868300607
-120.2142058784201,36.84343868300607
-120.214093099447,36.84343868300607
-120.2139803204739,36.84343868300607
-120.2138675415009,36.84343868300607
-120.2137547625278,36.84343975745884
-120.2136419835547,36.84343975745884
-120.2143871303411,36.84341397059659
-120.2143186573932,36.843415045049
-120.2142058784201,36.843415045049
-120.214093099447,36.843415045049
-120.2139803204739,36.843415045049
-120.2138675415009,36.843415045049
-120.2137547625278,36.84341611950143
-120.2136419835547,36.84341611950143
-120.2143871303411,36.84338925819509
-120.2143186573932,36.84339033264715
-120.2142058784201,36.84339033264715
-120.214093099447,36.84339033264715
-120.2139803204739,36.84339033264715
-120.2138675415009,36.84339033264715
-120.2137547625278,36.84339140709925
-120.2136419835547,36.84339140709925
-120.2143871303411,36.84336454580156
-120.2143186573932,36.84336562025328
-120.2142058784201,36.84336562025328
-120.214093099447,36.84336562025328
-120.2139803204739,36.84336562025328
-120.2138675415009,36.84336562025328
-120.2137547625278,36.84336669470503
-120.2136419835547,36.84336669470503
-120.2143871303411,36.84333875896467
-120.2143186573932,36.84333983341604
-120.2142058784201,36.84333983341604
-120.214093099447,36.84333983341604
-120.2139803204739,36.84333983341604
-120.2138675415009,36.84333983341604
-120.2137547625278,36.84334090786741
-120.2136419835547,36.84334090786741
-120.2143871303411,36.84331512103849
-120.2143186573932,36.84331619548953
-120.2142058784201,36.84331619548953
-120.214093099447,36.84331619548953
-120.2139803204739,36.84331619548953
-120.2138675415009,36.84331619548953
-120.2137547625278,36.84331726994057
-120.2136419835547,36.84331726994057
-120.2143871303411,36.84329040866893
-120.2143186573932,36.84329148311961
-120.2142058784201,36.84329148311961
-120.214093099447,36.84329148311961
-120.2139803204739,36.84329148311961
