S,10,748545.70,4081112.85
S,10,748535.65,4081112.56
S,10,748525.42,4081112.26
S,10,748515.37,4081111.97
S,10,748505.31,4081111.55
S,10,748495.25,4081111.26
S,10,748485.19,4081110.97
S,10,748475.13,4081110.67
S,10,748465.08,4081110.38
S,10,748454.86,4081110.08
S,10,748444.80,4081109.79
S,10,748434.74,4081109.37
S,10,748424.68,4081109.08
S,10,748414.62,4081108.79
S,10,748404.57,4081108.49
S,10,748394.51,4081108.20
S,10,748388.40,4081107.90
S,10,748388.48,4081105.16
S,10,748394.59,4081105.46
S,10,748404.65,4081105.75
S,10,748414.70,4081106.05
S,10,748424.76,4081106.34
S,10,748434.82,4081106.63
S,10,748444.88,4081107.05
S,10,748454.94,4081107.34
S,10,748465.15,4081107.76
S,10,748475.21,4081108.05
S,10,748485.27,4081108.34
S,10,748495.33,4081108.64
S,10,748505.39,4081108.93
S,10,748515.44,4081109.34
S,10,748525.50,4081109.64
S,10,748535.72,4081109.94
S,10,748545.78,4081110.23
S,10,748555.84,4081110.52
S,10,748565.90,4081110.82
S,10,748575.96,4081111.11
S,10,748586.01,4081111.52
S,10,748596.07,4081111.82
S,10,748606.29,4081112.12
S,10,748616.35,4081112.41
S,10,748626.41,4081112.70
S,10,748636.47,4081113.00
S,10,748646.53,4081113.29
S,10,748656.58,4081113.70
S,10,748666.64,4081114.00
S,10,748676.86,4081114.30
S,10,748686.92,4081114.59
S,10,748696.98,4081114.88
S,10,748707.04,4081115.18
S,10,748717.09,4081115.59
S,10,748727.15,4081115.88
S,10,748737.21,4081116.18
S,10,748747.27,4081116.47
S,10,748757.32,4081116.77
S,10,748767.38,4081117.18
S,10,748777.44,4081117.47
S,10,748785.58,4081117.71
S,10,748785.66,4081114.97
S,10,748777.52,4081114.73
S,10,748767.46,4081114.44
S,10,748757.41,4081114.02
S,10,748747.35,4081113.73
S,10,748737.29,4081113.44
S,10,748727.23,4081113.14
S,10,748717.17,4081112.85
S,10,748707.12,4081112.43
S,10,748697.06,4081112.14
S,10,748687.00,4081111.85
S,10,748676.94,4081111.55
S,10,748666.72,4081111.25
S,10,748656.66,4081110.96
S,10,748646.61,4081110.55
S,10,748636.55,4081110.25
S,10,748626.49,4081109.96
S,10,748616.43,4081109.67
S,10,748606.37,4081109.37
S,10,748596.15,4081108.96
S,10,748586.09,4081108.66
S,10,748576.04,4081108.25
S,10,748565.98,4081107.95
S,10,748555.92,4081107.66
S,10,748545.86,4081107.37
S,10,748535.81,4081107.07
S,10,748525.58,4081106.78
S,10,748515.53,4081106.48
S,10,748505.47,4081106.07
S,10,748495.41,4081105.78
S,10,748485.35,4081105.48
S,10,748475.29,4081105.19
S,10,748465.24,4081104.89
S,10,748455.02,4081104.60
S,10,748444.96,4081104.30
S,10,748434.90,4081103.89
S,10,748424.84,4081103.60
S,10,748414.78,4081103.30
S,10,748404.73,4081103.01
S,10,748394.67,4081102.72
S,10,748388.56,4081102.42
S,10,748388.64,4081099.68
S,10,748394.75,4081099.97
S,10,748404.81,4081100.27
S,10,748414.86,4081100.56
S,10,748424.92,4081100.85
S,10,748434.98,4081101.15
S,10,748445.04,4081101.56
S,10,748455.10,4081101.85
S,10,748465.32,4081102.15
S,10,748475.37,4081102.45
S,10,748485.43,4081102.74
S,10,748495.49,4081103.03
S,10,748505.55,4081103.33
S,10,748515.61,4081103.74
S,10,748525.66,4081104.03
S,10,748535.89,4081104.33
S,10,748545.94,4081104.63
S,10,748556.00,4081104.92
S,10,748566.06,4081105.21
S,10,748576.12,4081105.51
S,10,748586.17,4081105.92
S,10,748596.23,4081106.21
S,10,748606.45,4081106.63
S,10,748616.51,4081106.92
S,10,748626.57,4081107.22
S,10,748636.63,4081107.51
S,10,748646.69,4081107.81
S,10,748656.74,4081108.22
S,10,748666.80,4081108.51
S,10,748677.02,4081108.81
S,10,748687.08,4081109.10
S,10,748697.14,4081109.40
S,10,748707.20,4081109.69
S,10,748717.25,4081110.11
S,10,748727.31,4081110.40
S,10,748737.37,4081110.69
S,10,748747.43,4081110.99
S,10,748757.49,4081111.28
S,10,748767.54,4081111.69
S,10,748777.60,4081111.99
S,10,748785.74,4081112.23
S,10,748785.83,4081109.36
S,10,748777.68,4081109.13
S,10,748767.62,4081108.83
S,10,748757.57,4081108.42
S,10,748747.51,4081108.13
S,10,748737.45,4081107.83
S,10,748727.39,4081107.54
S,10,748717.33,4081107.24
S,10,748707.28,4081106.83
S,10,748697.22,4081106.54
S,10,748687.16,4081106.24
S,10,748677.10,4081105.95
S,10,748666.88,4081105.77
S,10,748656.82,4081105.48
S,10,748646.77,4081105.06
S,10,748636.71,4081104.77
S,10,748626.65,4081104.48
S,10,748616.59,4081104.18
S,10,748606.53,4081103.89
S,10,748596.31,4081103.47
S,10,748586.25,4081103.18
S,10,748576.20,4081102.76
S,10,748566.14,4081102.47
S,10,748556.08,4081102.18
S,10,748546.02,4081101.88
S,10,748535.97,4081101.59
S,10,748525.74,4081101.29
S,10,748515.69,4081101.00
S,10,748505.63,4081100.58
S,10,748495.57,4081100.29
S,10,748485.51,4081100.00
S,10,748475.46,4081099.70
S,10,748465.40,4081099.41
S,10,748455.18,4081098.99
S,10,748445.12,4081098.70
S,10,748435.07,4081098.29
S,10,748425.01,4081097.99
S,10,748414.95,4081097.70
S,10,748404.89,4081097.41
S,10,748394.83,4081097.11
S,10,748388.73,4081096.82
S,10,748388.81,4081094.07
S,10,748394.91,4081094.37
S,10,748404.97,4081094.66
S,10,748415.03,4081094.96
S,10,748425.09,4081095.25
S,10,748435.15,4081095.54
S,10,748445.20,4081095.96
S,10,748455.26,4081096.25
S,10,748465.48,4081096.67
S,10,748475.54,4081096.96
S,10,748485.59,4081097.26
S,10,748495.65,4081097.55
S,10,748505.71,4081097.84
S,10,748515.77,4081098.26
S,10,748525.82,4081098.55
S,10,748536.05,4081098.85
S,10,748546.10,4081099.14
S,10,748556.16,4081099.43
S,10,748566.22,4081099.73
S,10,748576.28,4081100.02
S,10,748586.33,4081100.43
S,10,748596.39,4081100.73
S,10,748606.61,4081101.15
S,10,748616.67,4081101.44
S,10,748626.73,4081101.73
S,10,748636.79,4081102.03
S,10,748646.85,4081102.32
S,10,748656.90,4081102.73
S,10,748666.96,4081103.03
S,10,748677.18,4081103.33
S,10,748687.24,4081103.62
S,10,748697.30,4081103.91
S,10,748707.36,4081104.21
S,10,748717.41,4081104.62
S,10,748727.47,4081104.91
S,10,748737.53,4081105.21
S,10,748747.59,4081105.50
S,10,748757.65,4081105.80
S,10,748767.70,4081106.21
S,10,748777.76,4081106.50
S,10,748785.90,4081106.74
S,10,748785.98,4081104.00
S,10,748777.84,4081103.76
S,10,748767.78,4081103.47
S,10,748757.73,4081103.05
S,10,748747.67,4081102.76
S,10,748737.61,4081102.47
S,10,748727.55,4081102.17
S,10,748717.49,4081101.88
S,10,748707.44,4081101.47
S,10,748697.38,4081101.17
S,10,748687.32,4081100.88
S,10,748677.26,4081100.58
S,10,748667.04,4081100.29
S,10,748656.98,4081099.99
S,10,748646.93,4081099.58
S,10,748636.87,4081099.29
S,10,748626.81,4081098.99
S,10,748616.75,4081098.70
S,10,748606.69,4081098.40
S,10,748596.47,4081097.99
S,10,748586.42,4081097.69
S,10,748576.36,4081097.28
S,10,748566.30,4081096.99
S,10,748556.24,4081096.69
S,10,748546.18,4081096.40
S,10,748536.13,4081096.10
S,10,748525.90,4081095.81
S,10,748515.85,4081095.51
S,10,748505.79,4081095.10
S,10,748495.73,4081094.81
S,10,748485.67,4081094.51
S,10,748475.62,4081094.22
S,10,748465.56,4081093.93
S,10,748455.34,4081093.63
S,10,748445.28,4081093.33
S,10,748435.22,4081092.92
S,10,748425.16,4081092.63
S,10,748415.10,4081092.33
S,10,748405.05,4081092.04
S,10,748394.99,4081091.75
S,10,748388.88,4081091.45
S,10,748388.96,4081088.71
S,10,748395.07,4081089.00
S,10,748405.13,4081089.30
S,10,748415.18,4081089.59
S,10,748425.24,4081089.89
S,10,748435.30,4081090.18
S,10,748445.36,4081090.59
S,10,748455.42,4081090.89
S,10,748465.64,4081091.18
S,10,748475.70,4081091.48
S,10,748485.75,4081091.77
S,10,748495.81,4081092.06
S,10,748505.87,4081092.36
S,10,748515.93,4081092.77
S,10,748525.98,4081093.06
S,10,748536.20,4081093.48
S,10,748546.26,4081093.78
S,10,748556.32,4081094.07
S,10,748566.38,4081094.36
S,10,748576.44,4081094.66
S,10,748586.49,4081095.07
S,10,748596.55,4081095.36
S,10,748606.77,4081095.66
S,10,748616.83,4081095.96
S,10,748626.89,4081096.25
S,10,748636.95,4081096.54
S,10,748647.01,4081096.84
S,10,748657.06,4081097.25
S,10,748667.12,4081097.54
S,10,748677.34,4081097.84
S,10,748687.40,4081098.14
S,10,748697.46,4081098.43
S,10,748707.52,4081098.72
S,10,748717.57,4081099.14
S,10,748727.63,4081099.43
S,10,748737.69,4081099.72
S,10,748747.75,4081100.02
S,10,748757.81,4081100.31
S,10,748767.86,4081100.73
S,10,748777.92,4081101.02
S,10,748786.06,4081101.26
S,10,748786.14,4081098.51
S,10,748778.00,4081098.28
S,10,748767.94,4081097.98
S,10,748757.89,4081097.57
S,10,748747.83,4081097.28
S,10,748737.77,4081096.98
S,10,748727.71,4081096.69
S,10,748717.65,4081096.39
S,10,748707.60,4081095.98
S,10,748697.54,4081095.69
S,10,748687.48,4081095.39
S,10,748677.42,4081095.10
S,10,748667.20,4081094.80
S,10,748657.14,4081094.51
S,10,748647.09,4081094.09
S,10,748637.03,4081093.80
S,10,748626.97,4081093.51
S,10,748616.91,4081093.21
S,10,748606.85,4081092.92
S,10,748596.63,4081092.50
S,10,748586.58,4081092.21
S,10,748576.52,4081091.80
S,10,748566.46,4081091.50
S,10,748556.40,4081091.21
S,10,748546.34,4081090.91
S,10,748536.29,4081090.62
S,10,748526.06,4081090.32
S,10,748516.01,4081090.03
S,10,748505.95,4081089.62
S,10,748495.89,4081089.32
S,10,748485.83,4081089.03
S,10,748475.78,4081088.73
S,10,748465.72,4081088.44
S,10,748455.50,4081088.02
S,10,748445.44,4081087.73
S,10,748435.39,4081087.32
S,10,748425.33,4081087.02
S,10,748415.27,4081086.73
S,10,748405.21,4081086.44
S,10,748395.15,4081086.14
S,10,748389.05,4081085.85
S,10,748389.13,4081083.10
S,10,748395.23,4081083.40
S,10,748405.29,4081083.69
S,10,748415.35,4081083.99
S,10,748425.41,4081084.28
S,10,748435.47,4081084.58
S,10,748445.52,4081084.99
S,10,748455.58,4081085.28
S,10,748465.80,4081085.70
S,10,748475.86,4081085.99
S,10,748485.91,4081086.29
S,10,748495.97,4081086.58
S,10,748506.03,4081086.87
S,10,748516.09,4081087.29
S,10,748526.14,4081087.58
S,10,748536.37,4081087.88
S,10,748546.42,4081088.17
S,10,748556.48,4081088.47
S,10,748566.54,4081088.76
S,10,748576.60,4081089.05
S,10,748586.66,4081089.47
S,10,748596.71,4081089.76
S,10,748606.93,4081090.18
S,10,748616.99,4081090.47
S,10,748627.05,4081090.76
S,10,748637.11,4081091.06
S,10,748647.17,4081091.35
S,10,748657.22,4081091.77
S,10,748667.28,4081092.06
S,10,748677.50,4081092.36
S,10,748687.56,4081092.65
